"rank_change","symbol","rank","padj","gene"
-129,"RPS3AP29",5667,0.00707971481729277,"ENSG00000237818"
-584,"AC135279.3",5668,0.00708107742958409,"ENSG00000277895"
-824,"CRTC3-AS1",5669,0.00708389909630079,"ENSG00000259736"
2273,"AKIRIN2",5670,0.00708583687177386,"ENSG00000135334"
4956,"NR1I2",5671,0.00708751350630087,"ENSG00000144852"
8392,"KLHL38",5672,0.00709135974173412,"ENSG00000175946"
908,"TIAF1",5673,0.00709377227998334,"ENSG00000221995"
NA,"AC021321.2",5674,0.00709968884952879,"ENSG00000287214"
1192,"SLA2",5675,0.00710439935129356,"ENSG00000101082"
-156,"CLDN19",5676,0.00711205907223647,"ENSG00000164007"
-407,"MTND5P26",5677,0.00711205907223647,"ENSG00000234886"
-2078,"AC004217.2",5678,0.00711490321331894,"ENSG00000257658"
1437,"FAM102A",5679,0.00711972612111297,"ENSG00000167106"
1635,"TGFBRAP1",5680,0.00712129774773132,"ENSG00000135966"
2350,"TGM2",5681,0.00712826826267057,"ENSG00000198959"
1005,"MYD88",5682,0.00713059400741993,"ENSG00000172936"
3493,"TPM2",5683,0.0071347132524848,"ENSG00000198467"
2182,"RNF144A",5684,0.00713640325090048,"ENSG00000151692"
6453,"SOWAHA",5685,0.00713640325090048,"ENSG00000198944"
-2688,"RNASET2",5686,0.00714286119262692,"ENSG00000026297"
1511,"MARCHF9",5687,0.00714286119262692,"ENSG00000139266"
-83,"AC132219.2",5688,0.00714286119262692,"ENSG00000280193"
NA,"AP006545.3",5689,0.00714286119262692,"ENSG00000286677"
2663,"FLJ20021",5690,0.00716554116193881,"ENSG00000254531"
8909,"SGIP1",5691,0.00716727677133193,"ENSG00000118473"
-4690,"ZNRF2P1",5692,0.00716741071012158,"ENSG00000237004"
782,"AC068790.3",5693,0.00717225980706926,"ENSG00000269997"
6682,"PDE8B",5694,0.00717411765608013,"ENSG00000113231"
1052,"AP000577.2",5695,0.00717561331697762,"ENSG00000280269"
7839,"CEP170B",5696,0.00719433509092126,"ENSG00000099814"
-1913,"NDUFAF3",5697,0.00719554787012451,"ENSG00000178057"
14824,"UBA52P3",5698,0.00719707966558051,"ENSG00000243023"
NA,"AC002059.3",5699,0.00719707966558051,"ENSG00000285697"
-520,"MRAP",5700,0.00719901537869692,"ENSG00000170262"
1528,"TRBV28",5701,0.00719960935584676,"ENSG00000211753"
-1336,"AC145285.3",5702,0.00719960935584676,"ENSG00000260796"
NA,"AL353147.1",5703,0.00719960935584676,"ENSG00000285852"
7697,"SCN4B",5704,0.00720277485939943,"ENSG00000177098"
6319,"PPIAP31",5705,0.00721243360096294,"ENSG00000217094"
NA,"AP000553.9",5706,0.00721243360096294,"ENSG00000286365"
2055,"AL138694.1",5707,0.00721972697722518,"ENSG00000283384"
NA,"AC093827.4",5708,0.00723015023666024,"ENSG00000284968"
856,"LINC02021",5709,0.00724320942244024,"ENSG00000249846"
-2155,"GPAM",5710,0.00724697199715632,"ENSG00000119927"
4244,"NPRL2",5711,0.00725491381988781,"ENSG00000114388"
-597,"AC069234.1",5712,0.00725491381988781,"ENSG00000255946"
1828,"IREB2",5713,0.00725669984880046,"ENSG00000136381"
-555,"AC120349.2",5714,0.00725669984880046,"ENSG00000279366"
2595,"SH3BP2",5715,0.00725985528786771,"ENSG00000087266"
4164,"NPAS2",5716,0.00726583301463691,"ENSG00000170485"
17603,"C1orf50",5717,0.0072773320015006,"ENSG00000164008"
1624,"HSPA7",5718,0.00727891846195992,"ENSG00000225217"
-486,"AC144521.1",5719,0.00727891846195992,"ENSG00000272477"
2680,"PRLR",5720,0.00728171840666563,"ENSG00000113494"
-834,"AC134349.1",5721,0.00728538111937703,"ENSG00000256712"
2136,"ZMYM3",5722,0.00729001172891713,"ENSG00000147130"
2257,"TMEM88",5723,0.00729001172891713,"ENSG00000167874"
3487,"FUT2",5724,0.00729001172891713,"ENSG00000176920"
-602,"AC007327.2",5725,0.00729001172891713,"ENSG00000229679"
NA,"AC108519.1",5726,0.00729939813979973,"ENSG00000288075"
1218,"TTC13",5727,0.00730267075796395,"ENSG00000143643"
1439,"ATP6V0E2",5728,0.00732651967454581,"ENSG00000171130"
425,"PGM5P2",5729,0.00733030413804631,"ENSG00000277778"
-2205,"AC004832.5",5730,0.00733313981888673,"ENSG00000273350"
17527,"CAMK1G",5731,0.00733587412449699,"ENSG00000008118"
-2265,"COX5BP3",5732,0.00733587412449699,"ENSG00000235967"
2440,"DLEU2L",5733,0.00733742741626835,"ENSG00000116652"
3624,"NCLP1",5734,0.00733742741626835,"ENSG00000213212"
NA,"LINC00469",5735,0.00733864155164086,"ENSG00000177338"
NA,"FPGT-TNNI3K",5736,0.00733864155164086,"ENSG00000259030"
-607,"AL158062.1",5737,0.00733870259315767,"ENSG00000278496"
NA,"AL445928.2",5738,0.00734227167508726,"ENSG00000285530"
618,"PRKCZ",5739,0.00735122767724341,"ENSG00000067606"
6616,"PEBP4",5740,0.00735398712238766,"ENSG00000134020"
3671,"DIAPH3",5741,0.0073592662861237,"ENSG00000139734"
-450,"AC013553.1",5742,0.00736747829970908,"ENSG00000259258"
-590,"RNU6-509P",5743,0.00737400362311673,"ENSG00000200389"
-593,"AC068620.1",5744,0.00737400362311673,"ENSG00000269921"
-591,"SNORA14B",5745,0.00738895293439507,"ENSG00000207181"
-2554,"ZNF789",5746,0.00739020633170811,"ENSG00000198556"
-1150,"RN7SL600P",5747,0.00739503071980173,"ENSG00000274963"
NA,"AC093675.2",5748,0.00740002850948875,"ENSG00000287141"
1676,"PRKCD",5749,0.00740341049906288,"ENSG00000163932"
2160,"HAO1",5750,0.00740479993856729,"ENSG00000101323"
-337,"AL391840.1",5751,0.00740479993856729,"ENSG00000231533"
853,"IFIT2",5752,0.00740629911135228,"ENSG00000119922"
757,"ROM1",5753,0.0074094521400993,"ENSG00000149489"
-3329,"AC090971.2",5754,0.0074094521400993,"ENSG00000259201"
3860,"TMC4",5755,0.00742771520185707,"ENSG00000167608"
1589,"PPARD",5756,0.00743277099365511,"ENSG00000112033"
460,"AL031772.1",5757,0.00743950540211941,"ENSG00000231329"
-5738,"IFI30",5758,0.00744250692865854,"ENSG00000216490"
2819,"HPN",5759,0.00744921515814213,"ENSG00000105707"
673,"LAIR2",5760,0.0074511899902025,"ENSG00000167618"
917,"RTN3",5761,0.0074519569600166,"ENSG00000133318"
-453,"GOLGA8UP",5762,0.00745881256243779,"ENSG00000103832"
-2014,"RPS29P14",5763,0.00746128026755081,"ENSG00000229054"
871,"FGF13-AS1",5764,0.0074792666114245,"ENSG00000226031"
2358,"ZFYVE27",5765,0.0074888961059844,"ENSG00000155256"
1294,"BAK1",5766,0.00749348941913208,"ENSG00000030110"
4383,"ZMYND15",5767,0.00749406260420509,"ENSG00000141497"
-635,"GOLGA8Q",5768,0.00749406260420509,"ENSG00000178115"
3221,"LACC1",5769,0.00749717925426002,"ENSG00000179630"
7128,"LGI3",5770,0.00749752720518636,"ENSG00000168481"
-328,"AGGF1P3",5771,0.00749963385773694,"ENSG00000241532"
-594,"MIR378H",5772,0.00749963385773694,"ENSG00000263361"
1783,"PLSCR1",5773,0.00750171580435538,"ENSG00000188313"
2315,"ADTRP",5774,0.00750271058819511,"ENSG00000111863"
1223,"NAA35",5775,0.00750872420618677,"ENSG00000135040"
7747,"AC093799.1",5776,0.00750872420618677,"ENSG00000272950"
-2435,"AC138932.4",5777,0.00750872420618677,"ENSG00000275910"
7486,"USP3-AS1",5778,0.00751304775341051,"ENSG00000259248"
798,"OBSL1",5779,0.00751991766312245,"ENSG00000124006"
1629,"ANPEP",5780,0.00752106021635327,"ENSG00000166825"
1520,"SEPTIN9",5781,0.00752106021635327,"ENSG00000184640"
5446,"ZNF8",5782,0.0075277179313348,"ENSG00000278129"
7928,"MIR4489",5783,0.00753183002598062,"ENSG00000265874"
1585,"GTF3C3",5784,0.00753926550695687,"ENSG00000119041"
-598,"AC106800.3",5785,0.00754805561308736,"ENSG00000278487"
558,"LINC02158",5786,0.00755378857736229,"ENSG00000225611"
984,"AC079174.2",5787,0.00755545970954507,"ENSG00000277715"
86,"AC090953.1",5788,0.00756143033880653,"ENSG00000270739"
2476,"ADAMTS6",5789,0.00756898656966129,"ENSG00000049192"
14094,"SCLY",5790,0.00758805113981153,"ENSG00000132330"
3031,"NEU1",5791,0.00758825098314566,"ENSG00000204386"
-608,"DUXAP7",5792,0.00758825098314566,"ENSG00000232136"
-399,"HOXA10-AS",5793,0.00759501038115078,"ENSG00000253187"
2530,"HAUS3",5794,0.0075975677963511,"ENSG00000214367"
1239,"PCGF6",5795,0.00761075265729034,"ENSG00000156374"
-749,"EIF5AP3",5796,0.00761075265729034,"ENSG00000267346"
212,"AMDHD2",5797,0.00761124517356691,"ENSG00000162066"
2839,"B4GALNT3",5798,0.00761368787608559,"ENSG00000139044"
-471,"BACH1-IT3",5799,0.00761659495566572,"ENSG00000234293"
-3452,"AP001432.1",5800,0.00761731108381493,"ENSG00000242553"
3855,"PSMA7",5801,0.00762158499693093,"ENSG00000101182"
1961,"MCRS1",5802,0.00762158499693093,"ENSG00000187778"
1788,"TOX4",5803,0.00766651603491236,"ENSG00000092203"
NA,"AC144548.1",5804,0.00766651603491236,"ENSG00000258210"
-541,"AC080037.2",5805,0.00766651603491236,"ENSG00000263893"
855,"ZNF154",5806,0.00766716283611265,"ENSG00000179909"
253,"AC091181.1",5807,0.00767692418804087,"ENSG00000279555"
1186,"PANX2",5808,0.0076789718959585,"ENSG00000073150"
4514,"ELAVL3",5809,0.00768617582075491,"ENSG00000196361"
1825,"ZNF136",5810,0.00768617582075491,"ENSG00000196646"
702,"AC104791.2",5811,0.00770789271766779,"ENSG00000279481"
-471,"AL157827.1",5812,0.00773493732651894,"ENSG00000225551"
-493,"AP001962.1",5813,0.00773493732651894,"ENSG00000279913"
1088,"ADGRA2",5814,0.0077484779448461,"ENSG00000020181"
12737,"SCAF8",5815,0.0077484779448461,"ENSG00000213079"
-607,"RPS10P16",5816,0.00776109694093799,"ENSG00000239917"
-515,"RNU6-877P",5817,0.00776594304315838,"ENSG00000206595"
-2246,"AP003068.4",5818,0.00776594304315838,"ENSG00000278952"
-1287,"LINC00102",5819,0.00777005866325821,"ENSG00000230542"
NA,"AC010336.7",5820,0.00777005866325821,"ENSG00000286138"
-252,"FANCA",5821,0.00777831128688129,"ENSG00000187741"
1034,"DDA1",5822,0.00777901633667485,"ENSG00000130311"
-267,"OR2L13",5823,0.00777901633667485,"ENSG00000196071"
-3007,"AC093012.1",5824,0.00778179401851688,"ENSG00000257896"
1367,"QTRT2",5825,0.00778590948489551,"ENSG00000151576"
1358,"DENND4C",5826,0.00778864750748073,"ENSG00000137145"
-1670,"AC131934.1",5827,0.00778873586026794,"ENSG00000255158"
3217,"AC004057.1",5828,0.00779197077614633,"ENSG00000196656"
1414,"RACGAP1",5829,0.00779369387335998,"ENSG00000161800"
NA,"AP003120.1",5830,0.00779369387335998,"ENSG00000288018"
-984,"HNRNPH2",5831,0.00779949290735998,"ENSG00000126945"
-3144,"AL589863.1",5832,0.00779949290735998,"ENSG00000268659"
1720,"NMD3",5833,0.00780271358239262,"ENSG00000169251"
1020,"CPTP",5834,0.00780451216842526,"ENSG00000224051"
-357,"AC004817.2",5835,0.00780526028620851,"ENSG00000259907"
-1477,"AC084876.1",5836,0.00780526028620851,"ENSG00000277299"
1160,"USP24",5837,0.00781696690444927,"ENSG00000162402"
1369,"TUSC2",5838,0.00782025061840377,"ENSG00000114383"
14877,"AC009950.1",5839,0.00783590848115089,"ENSG00000225963"
3636,"COMMD4",5840,0.00783713327664752,"ENSG00000140365"
-830,"AC087286.2",5841,0.00784002323103766,"ENSG00000259367"
-1294,"EVI2B",5842,0.00784804203684204,"ENSG00000185862"
5004,"TEX30",5843,0.00785815745403969,"ENSG00000151287"
-607,"AC020658.3",5844,0.00786399399705931,"ENSG00000260648"
4335,"PTPRF",5845,0.00786464420791759,"ENSG00000142949"
-2883,"LATS2-AS1",5846,0.00788121582805112,"ENSG00000233851"
-621,"MIR5094",5847,0.00788402909380961,"ENSG00000264966"
-614,"RNU6-310P",5848,0.00789351465694724,"ENSG00000207385"
-2058,"TMEM72",5849,0.00789498065601176,"ENSG00000187783"
1889,"EIF1AX",5850,0.00791420042475725,"ENSG00000173674"
1257,"MIR181A2HG",5851,0.00791604958824235,"ENSG00000224020"
3275,"CAMSAP3",5852,0.00791860859503492,"ENSG00000076826"
-4510,"TMEM141",5853,0.00791952605000473,"ENSG00000244187"
NA,"AC084871.3",5854,0.00791952605000473,"ENSG00000286256"
2432,"ABHD11",5855,0.00792166524723844,"ENSG00000106077"
-482,"HNRNPA1P62",5856,0.00792302025124104,"ENSG00000259228"
1340,"CLU",5857,0.00792703366941203,"ENSG00000120885"
1230,"RBM11",5858,0.00792703366941203,"ENSG00000185272"
1231,"TMPO-AS1",5859,0.00793077417915923,"ENSG00000257167"
-2047,"LINC01534",5860,0.00794202823428514,"ENSG00000225975"
1682,"TXLNG",5861,0.00795461958615022,"ENSG00000086712"
2395,"BAP1",5862,0.00795774590605082,"ENSG00000163930"
727,"ZNF620",5863,0.00796212261528801,"ENSG00000177842"
-669,"PSME2P4",5864,0.00796827820806049,"ENSG00000251332"
-586,"CERS6-AS1",5865,0.00797196094851071,"ENSG00000227617"
-691,"AC120193.1",5866,0.00797243361279975,"ENSG00000253535"
-449,"PNPT1P1",5867,0.00797245254940735,"ENSG00000229241"
2648,"MRGBP",5868,0.00799283645788157,"ENSG00000101189"
1654,"PCM1",5869,0.00799753408046425,"ENSG00000078674"
-559,"MTND1P32",5870,0.00799812216849045,"ENSG00000232282"
1060,"C19orf38",5871,0.00799899779358324,"ENSG00000214212"
-2241,"KIF2A",5872,0.00800152119376819,"ENSG00000068796"
3352,"B4GALNT4",5873,0.00800338392765406,"ENSG00000182272"
912,"HSD17B10",5874,0.00800477165722231,"ENSG00000072506"
1077,"CPEB3",5875,0.00801035525902184,"ENSG00000107864"
394,"CR1L",5876,0.00801035525902184,"ENSG00000197721"
-2948,"CCL3",5877,0.00801035525902184,"ENSG00000277632"
-4224,"CHKB-DT",5878,0.00801263386536971,"ENSG00000205559"
-1,"HOMER3-AS1",5879,0.00802529218858067,"ENSG00000269019"
-617,"AC009505.1",5880,0.00803370212788197,"ENSG00000234162"
1328,"DPY19L1",5881,0.00804703749670277,"ENSG00000173852"
-584,"RNU6-1322P",5882,0.00804990740737786,"ENSG00000201179"
2303,"GTF2H3",5883,0.00805927067164841,"ENSG00000111358"
4370,"SLC6A17",5884,0.00805927067164841,"ENSG00000197106"
1810,"HDAC9",5885,0.0080651936864198,"ENSG00000048052"
-2304,"RNU6-672P",5886,0.0080651936864198,"ENSG00000206638"
4109,"TPT1P10",5887,0.00806721560636419,"ENSG00000180221"
8906,"ZNRF2",5888,0.00806721560636419,"ENSG00000180233"
-2278,"AL139421.1",5889,0.00806721560636419,"ENSG00000229567"
685,"AC018695.4",5890,0.00806721560636419,"ENSG00000270184"
-482,"DUTP1",5891,0.00806776965445784,"ENSG00000229048"
2385,"TRAV8-2",5892,0.00806903582963359,"ENSG00000211786"
2220,"GPATCH2",5893,0.0080818327337407,"ENSG00000092978"
-827,"AC002558.2",5894,0.00809116666375547,"ENSG00000261872"
17582,"ENTPD1-AS1",5895,0.00811291303232522,"ENSG00000226688"
2313,"NSMF",5896,0.0081269936111321,"ENSG00000165802"
NA,"AL451123.2",5897,0.00813125572882833,"ENSG00000287355"
3156,"CA11",5898,0.00813337891932365,"ENSG00000063180"
1143,"ZNF234",5899,0.00813621499125504,"ENSG00000263002"
2448,"RFWD3",5900,0.00815209091681471,"ENSG00000168411"
279,"DNAJB7",5901,0.0081631568634171,"ENSG00000172404"
5041,"RNF14P3",5902,0.0081631568634171,"ENSG00000238109"
1721,"FRYL",5903,0.00817117726839876,"ENSG00000075539"
140,"SBF2-AS1",5904,0.00818635438037569,"ENSG00000246273"
4201,"ST8SIA1",5905,0.00818699277118801,"ENSG00000111728"
-360,"AC020910.7",5906,0.00818704387315592,"ENSG00000279971"
477,"ZBED2",5907,0.00819032054194711,"ENSG00000177494"
4091,"FLNC",5908,0.00819842996691091,"ENSG00000128591"
1273,"Z99127.1",5909,0.00820374475758435,"ENSG00000235869"
6223,"LINC00997",5910,0.00824043309423199,"ENSG00000281332"
2303,"KIF4A",5911,0.00825474920117499,"ENSG00000090889"
-2293,"RHOQP1",5912,0.00826415218535488,"ENSG00000258568"
3026,"FAM157C",5913,0.00827134756390145,"ENSG00000260528"
10736,"TMEM178A",5914,0.0082743887925958,"ENSG00000152154"
-553,"RAB30-DT",5915,0.0082743887925958,"ENSG00000246067"
-4792,"AC012150.1",5916,0.0082754766107592,"ENSG00000257258"
1826,"BTBD7",5917,0.00828849182248808,"ENSG00000011114"
2625,"CERS4",5918,0.00828849182248808,"ENSG00000090661"
1583,"AC005776.2",5919,0.00830334000068181,"ENSG00000273218"
-3295,"PAFAH1B1P2",5920,0.00831795348225471,"ENSG00000223973"
156,"CCDC150",5921,0.00832174264072963,"ENSG00000144395"
2681,"AL031666.1",5922,0.00832474942032832,"ENSG00000231119"
1918,"GABPB1-AS1",5923,0.0083267027741129,"ENSG00000244879"
1416,"MT1L",5924,0.00833247029687166,"ENSG00000260549"
3130,"ABI2",5925,0.00834220819026233,"ENSG00000138443"
1365,"AFG1L",5926,0.00834312959551802,"ENSG00000135537"
-376,"AC087257.1",5927,0.00834444294412237,"ENSG00000248100"
-640,"RPS29P20",5928,0.00837007727262917,"ENSG00000240385"
1234,"UGCG",5929,0.00837410944382017,"ENSG00000148154"
1375,"TEDC2",5930,0.00837410944382017,"ENSG00000162062"
-552,"RBISP2",5931,0.0083870442009725,"ENSG00000271378"
-4636,"IL24",5932,0.00839422589230492,"ENSG00000162892"
2336,"CHD6",5933,0.00840216057172808,"ENSG00000124177"
-483,"MIR548AQ",5934,0.00841488873713406,"ENSG00000265470"
874,"CCRL2",5935,0.00842624018030069,"ENSG00000121797"
1953,"BAZ2B",5936,0.00842624018030069,"ENSG00000123636"
-2694,"RPL5P11",5937,0.00844698137592877,"ENSG00000242882"
-702,"AC008147.2",5938,0.00844761589777322,"ENSG00000257298"
201,"DPRXP4",5939,0.00844761589777322,"ENSG00000264743"
-322,"MRPL42P6",5940,0.00845647842166411,"ENSG00000242810"
-552,"AC009248.2",5941,0.00846624340294845,"ENSG00000278351"
NA,"AC091196.1",5942,0.00848422030200101,"ENSG00000285581"
547,"HHLA2",5943,0.00848620545650494,"ENSG00000114455"
3250,"LEMD2",5944,0.00848620545650494,"ENSG00000161904"
2329,"KLHL15",5945,0.00848620545650494,"ENSG00000174010"
-814,"YES1P1",5946,0.00848620545650494,"ENSG00000224003"
-526,"AL022329.2",5947,0.00848620545650494,"ENSG00000237387"
-612,"AP002892.2",5948,0.00848620545650494,"ENSG00000256739"
-625,"AC073592.9",5949,0.00848902616186788,"ENSG00000280354"
11473,"TMEM100",5950,0.00850308993271196,"ENSG00000166292"
-1683,"C2CD6",5951,0.00851481329337218,"ENSG00000155754"
-586,"TSEN15P2",5952,0.00853003627055872,"ENSG00000230604"
2254,"IFNG",5953,0.00855108796591444,"ENSG00000111537"
3312,"PPP1R3A",5954,0.00855108796591444,"ENSG00000154415"
5884,"AC114752.2",5955,0.00855248388641064,"ENSG00000238201"
-3079,"AL355802.1",5956,0.00856940527400615,"ENSG00000219470"
3927,"PDGFB",5957,0.00857413151774137,"ENSG00000100311"
1977,"AGGF1P2",5958,0.00857413151774137,"ENSG00000233435"
2252,"ZNF26",5959,0.00857825934735697,"ENSG00000198393"
9544,"SERTM2",5960,0.0086024658165566,"ENSG00000260802"
1683,"POLR3D",5961,0.00860268245462087,"ENSG00000168495"
-557,"MIR606",5962,0.00862762211709603,"ENSG00000207583"
5088,"CNIH3",5963,0.00862965689353908,"ENSG00000143786"
1447,"TNFRSF17",5964,0.00863094445271434,"ENSG00000048462"
-555,"AP002993.1",5965,0.00863094445271434,"ENSG00000255928"
2415,"AC020728.1",5966,0.00863094445271434,"ENSG00000271410"
494,"AC006213.4",5967,0.00863094445271434,"ENSG00000277806"
-485,"AD000813.1",5968,0.00863094445271434,"ENSG00000280023"
-1098,"OSGEPL1",5969,0.00864246296525444,"ENSG00000128694"
2042,"AL096817.1",5970,0.00864246296525444,"ENSG00000279616"
1201,"TSPOAP1",5971,0.00865401268066768,"ENSG00000005379"
5021,"CREG2",5972,0.00865614979622602,"ENSG00000175874"
19,"AC036176.2",5973,0.00866066689956698,"ENSG00000267430"
1019,"KIAA2013",5974,0.00866428113251265,"ENSG00000116685"
1010,"P2RY13",5975,0.00866428113251265,"ENSG00000181631"
2270,"WARS2-IT1",5976,0.00867848112940762,"ENSG00000224238"
NA,"GYG1P3",5977,0.00869115701924798,"ENSG00000231095"
3570,"HRAT92",5978,0.00869281040906669,"ENSG00000223855"
76,"AP000943.3",5979,0.00869348426115827,"ENSG00000280167"
3939,"SP110",5980,0.00869633735999981,"ENSG00000135899"
2340,"GINS2",5981,0.00869978172804978,"ENSG00000131153"
-4880,"CEMIP",5982,0.00871779033425883,"ENSG00000103888"
1891,"KIF18B",5983,0.008721964446337,"ENSG00000186185"
6636,"AP5B1",5984,0.00874256261678263,"ENSG00000254470"
39,"RUFY2",5985,0.00875100593624011,"ENSG00000204130"
-528,"CPVL-AS1",5986,0.00875100593624011,"ENSG00000229452"
5692,"C8G",5987,0.00875365991364165,"ENSG00000176919"
-1181,"TRAV17",5988,0.00875497519783462,"ENSG00000211797"
-607,"CYCSP52",5989,0.00875497519783462,"ENSG00000235700"
2666,"TSPAN17",5990,0.00875504733716412,"ENSG00000048140"
314,"PTBP2",5991,0.00875828864620498,"ENSG00000117569"
316,"PYCR1",5992,0.00877001230337163,"ENSG00000183010"
-497,"AC092681.2",5993,0.00877910482185842,"ENSG00000260555"
407,"AC006460.2",5994,0.00881965487891458,"ENSG00000284052"
1075,"ZMYND8",5995,0.00882661848866347,"ENSG00000101040"
823,"ERCC5",5996,0.00882863427348966,"ENSG00000134899"
12215,"WNT1",5997,0.00883276631279786,"ENSG00000125084"
395,"MARK2P8",5998,0.00883776159571617,"ENSG00000239503"
-4106,"H2AZP1",5999,0.00883917209182601,"ENSG00000213440"
-845,"AL590133.1",6000,0.00884015486860256,"ENSG00000231073"
-613,"RNU2-7P",6001,0.00884197789816377,"ENSG00000222726"
1457,"MAP3K11",6002,0.00884446031453534,"ENSG00000173327"
-484,"TPTE2",6003,0.00884684563055442,"ENSG00000132958"
446,"AL034418.1",6004,0.00885350202602722,"ENSG00000229853"
1247,"ZNF175",6005,0.008858955005279,"ENSG00000105497"
1320,"AC009902.3",6006,0.00886029540250974,"ENSG00000272425"
6437,"MIB2",6007,0.00887507529494897,"ENSG00000197530"
5282,"PCDH8",6008,0.00888905508042672,"ENSG00000136099"
-1889,"AP002812.5",6009,0.008897781268848,"ENSG00000255449"
1737,"AC010285.1",6010,0.00890197944242514,"ENSG00000249412"
-4230,"AC008982.2",6011,0.00890723000748871,"ENSG00000269688"
17,"SRRM1P3",6012,0.0089172855904389,"ENSG00000237307"
-1761,"DOC2A",6013,0.00892635229608616,"ENSG00000149927"
1728,"ASB13",6014,0.00892886258507376,"ENSG00000196372"
2027,"FAM102B",6015,0.00893259791061933,"ENSG00000162636"
-476,"TRAV26-1",6016,0.0089470024489202,"ENSG00000211807"
-555,"AC138393.3",6017,0.00895681835146918,"ENSG00000278467"
1676,"KLRC1",6018,0.0089734057659699,"ENSG00000134545"
1283,"EAF1-AS1",6019,0.0089734057659699,"ENSG00000249786"
2281,"CLDN11",6020,0.00899760625776285,"ENSG00000013297"
-4984,"NAA10",6021,0.00899760625776285,"ENSG00000102030"
1930,"GFM1",6022,0.00900247087945802,"ENSG00000168827"
-624,"AC104058.1",6023,0.00900551529329037,"ENSG00000226410"
187,"AC124045.1",6024,0.00900989460342794,"ENSG00000272077"
1409,"H2AC6",6025,0.00901015556806289,"ENSG00000180573"
-3864,"ORMDL2",6026,0.00901664540278083,"ENSG00000123353"
1890,"ITM2C",6027,0.00901846545840338,"ENSG00000135916"
-73,"ASMTL",6028,0.00901846545840338,"ENSG00000169093"
